record_type,backlog_priority,backlog_bucket,vc_signal_strength,vc_signal_reason,strict_drop_reason,research_recommendation,source_filing_count,firm_name,name,contact_name,contact_title,all_contacts,manager_status_code,manager_status,fund_stage,filer_status,year_inc,fund_size,amount_sold,filing_date,issues,city,state,sec_number,filing_url,linkedin_search_url,linkedin_company_search_url,website_search_url
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"FI-06151 Fund I, a series of Roll Up Vehicles, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund I,first_filer,2026,"$169,997","$169,997",2026-08-12,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002143791-26-000001,https://www.sec.gov/Archives/edgar/data/2143791/000214379126000001/0002143791-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+FI-06151+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=FI-06151+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.google.com/search?q=%22FI-06151+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"ME-0616 Fund I, a series of MV Funds, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund I,first_filer,2026,"$339,999","$339,999",2026-08-12,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002142594-26-000001,https://www.sec.gov/Archives/edgar/data/2142594/000214259426000001/0002142594-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+ME-0616+Fund+I%2C+a+series+of+MV+Funds%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=ME-0616+Fund+I%2C+a+series+of+MV+Funds%2C+LP,https://www.google.com/search?q=%22ME-0616+Fund+I%2C+a+series+of+MV+Funds%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"AU-0511 Fund II, a series of MV Funds, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund II,first_filer,2026,"$499,993","$499,993",2026-08-12,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002135407-26-000001,https://www.sec.gov/Archives/edgar/data/2135407/000213540726000001/0002135407-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+AU-0511+Fund+II%2C+a+series+of+MV+Funds%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=AU-0511+Fund+II%2C+a+series+of+MV+Funds%2C+LP,https://www.google.com/search?q=%22AU-0511+Fund+II%2C+a+series+of+MV+Funds%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"SA-0211 Fund II, a series of Roll Up Vehicles, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund II,first_filer,2026,"$499,500","$499,500",2026-08-12,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002116815-26-000001,https://www.sec.gov/Archives/edgar/data/2116815/000211681526000001/0002116815-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+SA-0211+Fund+II%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=SA-0211+Fund+II%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.google.com/search?q=%22SA-0211+Fund+II%2C+a+series+of+Roll+Up+Vehicles%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"SOJA Ventures Investments LLC, Series A",Corporation Alternative Financial,Director,Corporation Alternative Financial (Director); Bryan Casey (Executive Officer); LLC SOJA Ventures Management (Promoter),existing_manager,Existing manager,Emerging Fund,first_filer,2026,$0,$0,2026-08-12,Pooled Investment Fund - Venture Capital Fund,NEW YORK,NY,0002149690-26-000001,https://www.sec.gov/Archives/edgar/data/2149690/000214969026000001/0002149690-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=Corporation+Alternative+Financial+SOJA+Ventures+Investments+LLC%2C+Series+A,https://www.linkedin.com/search/results/companies/?keywords=SOJA+Ventures+Investments+LLC%2C+Series+A,https://www.google.com/search?q=%22SOJA+Ventures+Investments+LLC%2C+Series+A%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"Banner VC Co-Invest II, LP","N/A Banner VC GP I, LLC",Director,"N/A Banner VC GP I, LLC (Director); Brooks Andrew Morgan (Executive Officer); Adam A Ramada (Executive Officer)",existing_manager,Existing manager,Emerging Fund,first_filer,2026,$0,$0,2026-08-12,Pooled Investment Fund - Venture Capital Fund,AUSTIN,TX,0001231919-26-000867,https://www.sec.gov/Archives/edgar/data/2146317/000123191926000867/0001231919-26-000867-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Banner+VC+GP+I%2C+LLC+Banner+VC+Co-Invest+II%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=Banner+VC+Co-Invest+II%2C+LP,https://www.google.com/search?q=%22Banner+VC+Co-Invest+II%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"Shine Capital SPV A-2, L.P.","N/A Shine Capital SPV A-1 GP, LLC",Director,"N/A Shine Capital SPV A-1 GP, LLC (Director); Moshe Koyfman (Executive Officer)",existing_manager,Existing manager,Emerging Fund,first_filer,2026,$1M,$1M,2026-08-12,Pooled Investment Fund - Venture Capital Fund,NEW YORK,NY,0002147990-26-000001,https://www.sec.gov/Archives/edgar/data/2147990/000214799026000001/0002147990-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Shine+Capital+SPV+A-1+GP%2C+LLC+Shine+Capital+SPV+A-2%2C+L.P.,https://www.linkedin.com/search/results/companies/?keywords=Shine+Capital+SPV+A-2%2C+L.P.,https://www.google.com/search?q=%22Shine+Capital+SPV+A-2%2C+L.P.%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"Geek Ventures Li SPV, a series of Decile SPV, LLC","Geek Ventures, LLC",Executive Officer,"Geek Ventures, LLC (Executive Officer); Ihar Mahaniok (Executive Officer, Director)",existing_manager,Existing manager,Emerging Fund,first_filer,2026,"$330,000","$330,000",2026-08-12,Pooled Investment Fund - Venture Capital Fund,NEW YORK,NY,0002149302-26-000001,https://www.sec.gov/Archives/edgar/data/2149302/000214930226000001/0002149302-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=Geek+Ventures%2C+LLC+Geek+Ventures+Li+SPV%2C+a+series+of+Decile+SPV%2C+LLC,https://www.linkedin.com/search/results/companies/?keywords=Geek+Ventures+Li+SPV%2C+a+series+of+Decile+SPV%2C+LLC,https://www.google.com/search?q=%22Geek+Ventures+Li+SPV%2C+a+series+of+Decile+SPV%2C+LLC%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,Genoa Ventures SPV LLC - Series 1,Jenny Rooke,Director,Jenny Rooke (Director),existing_manager,Existing manager,Emerging Fund,first_filer,2026,"$798,000","$798,000",2026-08-12,Pooled Investment Fund - Venture Capital Fund,DOVER,DE,0002149877-26-000001,https://www.sec.gov/Archives/edgar/data/2149877/000214987726000001/0002149877-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=Jenny+Rooke+Genoa+Ventures+SPV+LLC+-+Series+1,https://www.linkedin.com/search/results/companies/?keywords=Genoa+Ventures+SPV+LLC+-+Series+1,https://www.google.com/search?q=%22Genoa+Ventures+SPV+LLC+-+Series+1%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"Geek Ventures Har SPV II, a series of Decile SPV, LLC","Geek Ventures, LLC",Executive Officer,"Geek Ventures, LLC (Executive Officer); Ihar Mahaniok (Executive Officer, Director)",existing_manager,Existing manager,Emerging Fund,first_filer,2026,"$685,000","$685,000",2026-08-12,Pooled Investment Fund - Venture Capital Fund,NEW YORK,NY,0002149295-26-000001,https://www.sec.gov/Archives/edgar/data/2149295/000214929526000001/0002149295-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=Geek+Ventures%2C+LLC+Geek+Ventures+Har+SPV+II%2C+a+series+of+Decile+SPV%2C+LLC,https://www.linkedin.com/search/results/companies/?keywords=Geek+Ventures+Har+SPV+II%2C+a+series+of+Decile+SPV%2C+LLC,https://www.google.com/search?q=%22Geek+Ventures+Har+SPV+II%2C+a+series+of+Decile+SPV%2C+LLC%22+venture+capital
unresolved_vc_filing,5,identity_resolution,vc_name_signal,VC term in issuer or operating-firm candidate; confirmation required,VC term in issuer or operating-firm candidate; confirmation required,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"American Ventures QP Opportunity Fund LLC, Series III Figure AI",American VO Manager LLC,Executive Officer,American VO Manager LLC (Executive Officer); American VO IM LLC (Executive Officer); Eric Newman (Executive Officer),not_checked,Not checked,Emerging Fund,new_filer,2026,$250M,$6M,2026-08-11,Pooled Investment Fund - Other Investment Fund,PALM BEACH GARDENS,FL,0002139781-26-000002,https://www.sec.gov/Archives/edgar/data/2139781/000213978126000002/0002139781-26-000002-index.htm,https://www.linkedin.com/search/results/people/?keywords=American+VO+Manager+LLC+American+Ventures+QP+Opportunity+Fund+LLC%2C+Series+III+Figure+AI,https://www.linkedin.com/search/results/companies/?keywords=American+Ventures+QP+Opportunity+Fund+LLC%2C+Series+III+Figure+AI,https://www.google.com/search?q=%22American+Ventures+QP+Opportunity+Fund+LLC%2C+Series+III+Figure+AI%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"VA-0722 Fund I, a series of MV Funds, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund I,first_filer,2026,"$480,248","$480,248",2026-08-11,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002147986-26-000001,https://www.sec.gov/Archives/edgar/data/2147986/000214798626000001/0002147986-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+VA-0722+Fund+I%2C+a+series+of+MV+Funds%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=VA-0722+Fund+I%2C+a+series+of+MV+Funds%2C+LP,https://www.google.com/search?q=%22VA-0722+Fund+I%2C+a+series+of+MV+Funds%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"ST-0723 Fund I, a series of MV Funds, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund I,first_filer,2026,"$976,000","$976,000",2026-08-11,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002147930-26-000001,https://www.sec.gov/Archives/edgar/data/2147930/000214793026000001/0002147930-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+ST-0723+Fund+I%2C+a+series+of+MV+Funds%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=ST-0723+Fund+I%2C+a+series+of+MV+Funds%2C+LP,https://www.google.com/search?q=%22ST-0723+Fund+I%2C+a+series+of+MV+Funds%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"RE-0715 Fund I, a series of JMWTX Investments, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund I,first_filer,2026,"$445,000","$445,000",2026-08-11,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002147026-26-000001,https://www.sec.gov/Archives/edgar/data/2147026/000214702626000001/0002147026-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+RE-0715+Fund+I%2C+a+series+of+JMWTX+Investments%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=RE-0715+Fund+I%2C+a+series+of+JMWTX+Investments%2C+LP,https://www.google.com/search?q=%22RE-0715+Fund+I%2C+a+series+of+JMWTX+Investments%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"CO-0716 Fund I, a series of Hustle Fund Angel Squad, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund I,first_filer,2026,"$129,504","$129,504",2026-08-11,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002147024-26-000001,https://www.sec.gov/Archives/edgar/data/2147024/000214702426000001/0002147024-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+CO-0716+Fund+I%2C+a+series+of+Hustle+Fund+Angel+Squad%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=CO-0716+Fund+I%2C+a+series+of+Hustle+Fund+Angel+Squad%2C+LP,https://www.google.com/search?q=%22CO-0716+Fund+I%2C+a+series+of+Hustle+Fund+Angel+Squad%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"Two-RE-0714 Fund I, a series of Platform Funds 2026, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund I,first_filer,2026,"$156,475","$156,475",2026-08-11,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002146731-26-000001,https://www.sec.gov/Archives/edgar/data/2146731/000214673126000001/0002146731-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+Two-RE-0714+Fund+I%2C+a+series+of+Platform+Funds+2026%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=Two-RE-0714+Fund+I%2C+a+series+of+Platform+Funds+2026%2C+LP,https://www.google.com/search?q=%22Two-RE-0714+Fund+I%2C+a+series+of+Platform+Funds+2026%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"SC-0708 Fund I, a series of MV Funds, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund I,first_filer,2026,"$221,999","$221,999",2026-08-11,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002146644-26-000001,https://www.sec.gov/Archives/edgar/data/2146644/000214664426000001/0002146644-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+SC-0708+Fund+I%2C+a+series+of+MV+Funds%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=SC-0708+Fund+I%2C+a+series+of+MV+Funds%2C+LP,https://www.google.com/search?q=%22SC-0708+Fund+I%2C+a+series+of+MV+Funds%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"FL-0709 Fund I, a series of JMWTX Investments, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund I,first_filer,2026,"$114,000","$114,000",2026-08-11,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002146161-26-000001,https://www.sec.gov/Archives/edgar/data/2146161/000214616126000001/0002146161-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+FL-0709+Fund+I%2C+a+series+of+JMWTX+Investments%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=FL-0709+Fund+I%2C+a+series+of+JMWTX+Investments%2C+LP,https://www.google.com/search?q=%22FL-0709+Fund+I%2C+a+series+of+JMWTX+Investments%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"TH-0602 Fund I, a series of Roll Up Vehicles, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund I,first_filer,2026,"$77,000","$77,000",2026-08-11,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002141791-26-000001,https://www.sec.gov/Archives/edgar/data/2141791/000214179126000001/0002141791-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+TH-0602+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=TH-0602+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.google.com/search?q=%22TH-0602+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"PL-0608 Fund I, a series of Cortado Opportunities, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund I,first_filer,2026,"$215,000","$215,000",2026-08-11,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002141601-26-000001,https://www.sec.gov/Archives/edgar/data/2141601/000214160126000001/0002141601-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+PL-0608+Fund+I%2C+a+series+of+Cortado+Opportunities%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=PL-0608+Fund+I%2C+a+series+of+Cortado+Opportunities%2C+LP,https://www.google.com/search?q=%22PL-0608+Fund+I%2C+a+series+of+Cortado+Opportunities%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"BE-0115 Fund I, a series of Roll Up Vehicles, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund I,first_filer,2026,"$90,000","$90,000",2026-08-11,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002109663-26-000001,https://www.sec.gov/Archives/edgar/data/2109663/000210966326000001/0002109663-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+BE-0115+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=BE-0115+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.google.com/search?q=%22BE-0115+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,Two Roads Helion Fund I a Series of CGF2021 LLC,LLC Sydecar,Director,LLC Sydecar (Director); Brett Sagan (Executive Officer),existing_manager,Existing manager,Fund I,first_filer,2026,"$139,000","$139,000",2026-08-11,Pooled Investment Fund - Venture Capital Fund,CLAYMONT,DE,0002144443-26-000001,https://www.sec.gov/Archives/edgar/data/2144443/000214444326000001/0002144443-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=LLC+Sydecar+Two+Roads+Helion+Fund+I+a+Series+of+CGF2021+LLC,https://www.linkedin.com/search/results/companies/?keywords=Two+Roads+Helion+Fund+I+a+Series+of+CGF2021+LLC,https://www.google.com/search?q=%22Two+Roads+Helion+Fund+I+a+Series+of+CGF2021+LLC%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"ES-0905 Fund I, a series of Roll Up Vehicles, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund I,first_filer,2025,$1M,$1M,2026-08-11,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002129083-26-000001,https://www.sec.gov/Archives/edgar/data/2129083/000212908326000001/0002129083-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+ES-0905+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=ES-0905+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.google.com/search?q=%22ES-0905+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"AB-1219 Fund I, a series of Roll Up Vehicles, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund I,first_filer,2025,"$214,500","$214,500",2026-08-11,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002105054-26-000001,https://www.sec.gov/Archives/edgar/data/2105054/000210505426000001/0002105054-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+AB-1219+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=AB-1219+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.google.com/search?q=%22AB-1219+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"Civics-CR-0721 Fund I, a series of AngelList Funds 2025, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund I,first_filer,2025,"$73,800","$73,800",2026-08-11,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002084970-26-000002,https://www.sec.gov/Archives/edgar/data/2084970/000208497026000002/0002084970-26-000002-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+Civics-CR-0721+Fund+I%2C+a+series+of+AngelList+Funds+2025%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=Civics-CR-0721+Fund+I%2C+a+series+of+AngelList+Funds+2025%2C+LP,https://www.google.com/search?q=%22Civics-CR-0721+Fund+I%2C+a+series+of+AngelList+Funds+2025%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"EF-0617 Fund II, a series of MV Funds, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",existing_manager,Existing manager,Fund II,first_filer,2026,"$899,990","$899,990",2026-08-11,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002143325-26-000001,https://www.sec.gov/Archives/edgar/data/2143325/000214332526000001/0002143325-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+EF-0617+Fund+II%2C+a+series+of+MV+Funds%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=EF-0617+Fund+II%2C+a+series+of+MV+Funds%2C+LP,https://www.google.com/search?q=%22EF-0617+Fund+II%2C+a+series+of+MV+Funds%2C+LP%22+venture+capital
